gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,-1.3096281639426706,-0.9977468581734723,0,1,0,0,0,1,0
1,0,0,0,0.8350744654560759,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.5488655276549309,0,1,0,1,0,0,1
1,1,1,0,0.387311382231542,1,1,1,0,1,0,1,1,1,1.3451214214002412,1.0092748483678848,1,0,1,0,0,0,0
0,0,0,0,0.7943687306174818,1,0,1,0,1,0,1,0,0,0.8805402439652316,1.0702665443034443,1,0,1,0,0,1,0
1,0,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,1,1.7433338592016778,2.733716323380463,1,0,0,1,1,0,0
1,0,1,1,-1.2409180113122174,0,0,0,0,0,0,0,0,1,-1.342812533759457,-0.9929201772001547,0,0,0,0,0,0,1
1,0,0,0,-1.2409180113122174,1,1,0,1,0,0,0,0,0,0.48232780616379484,-0.9424594215700156,1,0,0,0,0,1,0
1,0,1,1,0.7943687306174818,1,1,0,0,1,0,1,1,0,1.2123839421330955,1.3173048523014295,1,0,1,0,0,0,0
0,0,1,0,-1.0780950719578415,1,1,0,0,0,0,0,0,0,-1.3096281639426706,-0.9336836379821654,0,1,1,0,0,0,1
0,0,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,0,1.676965119568105,2.6472748550401377,1,0,0,1,1,0,0
1,1,0,0,-1.2816237461508113,1,0,0,0,0,0,1,1,1,0.8805402439652316,-0.9687867723335664,1,0,0,0,0,1,0
1,0,0,0,0.7129572609402939,1,1,1,1,0,1,1,1,1,1.4778589006673868,1.4270021471495578,1,0,0,1,0,1,0
1,0,0,0,1.4456604880349857,1,0,1,1,1,1,1,1,1,0.581880915614154,1.4686871191918465,0,0,0,1,1,0,0
0,0,1,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.15048410799593087,-0.9784401342802017,1,0,0,0,0,1,0
0,0,0,0,-1.2002122764736234,1,0,0,0,0,1,0,1,0,-0.14817522035514671,-0.9227139084973525,0,0,0,0,0,0,1
0,0,1,0,-0.4268033145403377,1,0,1,0,0,0,1,0,1,-0.1813595901719331,-0.4058202551729715,0,0,1,0,0,0,0
1,0,1,1,1.6084834273893616,1,1,1,1,1,1,0,1,1,0.48232780616379484,1.4752689568827342,0,0,0,1,0,0,0
1,0,1,1,1.2828375486806096,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.422494243989887,0,1,1,0,0,0,0
0,0,0,0,-1.0780950719578415,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9578170428487536,0,1,1,0,0,0,1
0,0,1,1,1.4456604880349857,1,0,0,0,0,0,0,0,1,-1.508734382843389,-0.4369742869098399,0,1,0,1,0,0,0
0,0,0,0,1.3642490183577978,1,1,0,1,0,1,1,1,1,1.3119370515834547,2.0013771829743576,1,0,1,0,0,1,0
1,1,0,0,-1.2816237461508113,1,0,0,0,0,0,1,0,0,0.44914343634700843,-0.9744910316656691,1,0,0,0,0,1,0
1,0,0,0,-1.0780950719578415,1,0,0,0,0,0,1,1,1,0.8141715043316587,-0.7572903878663748,1,0,0,0,0,1,0
1,1,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.9192035950622124,1,0,0,0,0,1,0
0,0,0,0,0.06166550352279012,1,1,1,1,1,1,1,1,0,1.7101494893848914,0.7021224227931253,1,0,1,0,1,0,0
1,0,1,0,1.1200146093262338,1,0,1,0,0,1,1,1,1,1.07964646286595,1.4533294979131086,1,0,0,1,0,1,0
1,0,0,0,-0.9152721326034655,1,0,0,0,0,0,0,1,1,0.5155121759805812,-0.6375009418922186,1,0,0,0,0,0,0
1,0,1,1,0.6722515261016999,1,1,0,0,0,0,0,0,0,-1.3096281639426706,-0.4773428914139512,0,1,0,1,0,0,1
1,0,0,0,0.631545791263106,1,1,0,1,1,1,1,0,1,0.28322158726307645,0.562587463746306,0,0,1,0,0,0,0
1,1,0,0,-0.7524491932490895,0,0,1,0,1,1,0,0,0,-0.8450469865076611,-0.7050744755186658,0,0,0,1,0,0,1
0,1,1,0,1.4456604880349857,1,1,0,0,1,0,0,0,1,0.5155121759805812,1.4436761359664734,1,0,0,0,1,0,0
1,0,0,0,0.18378270803857208,0,0,0,0,1,0,0,1,1,-0.8118626166908747,-0.3601861805161501,0,0,0,0,1,0,0
1,0,1,1,1.4863662228735797,1,1,1,1,1,1,1,1,0,1.6105963799345322,2.4555239836456093,1,0,0,1,1,0,0
1,0,0,0,-0.7931549280876836,0,0,0,0,1,1,0,0,0,-0.9777844657748066,-0.8112614569316541,0,0,0,1,0,0,1
0,0,0,1,-0.9966836022806536,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.9389491081348755,0,1,0,0,0,0,0
0,0,1,1,-0.7931549280876836,1,1,0,1,1,1,1,0,1,0.25003721744629004,-0.6006426508232475,0,0,0,0,0,1,0
0,0,1,0,0.9978974048104517,1,0,1,1,0,1,0,0,1,-0.1813595901719331,0.5051060812458867,0,0,0,1,0,1,0
0,0,1,1,1.6084834273893616,1,1,1,1,1,1,1,1,0,0.8141715043316587,1.8706180075153889,0,0,0,1,1,0,0
1,0,1,1,-0.9966836022806536,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.9205199626003899,0,1,0,1,0,0,1
0,0,1,0,0.5094285867473239,1,0,1,0,1,0,0,0,0,-0.3804658090726515,-0.0012566317730739523,0,0,0,1,1,0,0
0,0,0,0,-0.4675090493789317,0,0,1,0,0,1,1,0,1,-0.7123095072405154,-0.5651007272924539,0,0,0,0,0,0,1
0,0,0,0,0.26519417771576004,0,0,0,0,0,1,0,1,1,-0.8118626166908747,-0.3531655536458698,0,0,0,0,0,1,0
0,0,0,1,-0.7117434584104956,1,1,0,0,0,0,0,0,1,-1.342812533759457,-0.8665488935351108,0,1,0,0,0,1,0
0,0,1,1,0.8757802002946699,1,1,0,0,1,0,0,1,0,-0.04862211090478751,0.4871157248907937,0,0,0,1,1,0,0
0,0,0,0,1.1200146093262338,1,1,0,0,1,0,1,0,1,0.8141715043316587,1.2865896097439533,1,0,0,1,0,1,0
1,0,0,0,-1.2409180113122174,0,0,0,0,0,0,1,1,1,-0.6459407676069426,-0.9714195074099214,0,0,0,0,0,1,0
0,0,1,0,0.18378270803857208,1,0,0,0,1,1,0,1,1,0.8473558741484452,0.4915036166847188,1,0,0,0,0,1,0
1,0,1,0,-0.8338606629262776,1,0,1,0,0,1,0,0,0,-0.3472814392558651,-0.7059520538774507,0,0,0,0,0,0,0
1,0,0,0,-0.10115743583158582,1,1,1,0,0,1,1,1,0,1.3783057912170276,0.40023546737107596,1,0,0,0,0,0,0
0,0,1,0,1.1607203441648277,1,1,1,1,0,0,1,1,1,1.3783057912170276,1.788564430968989,1,0,0,0,0,1,0
0,1,1,1,1.6084834273893616,0,0,1,1,1,1,1,1,1,-0.015437741088001118,1.0676338092270892,0,0,0,1,0,0,0
0,0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.9999408040704348,0,1,1,0,0,1,0
1,1,1,0,0.22448844287716607,1,1,1,1,0,0,0,1,0,1.013277723232377,0.5669753555402312,1,0,1,0,1,0,0
1,0,0,0,-0.30468611002455576,1,0,0,1,0,1,0,1,1,0.01774662872878528,-0.2719895554582548,0,0,0,0,0,0,0
1,0,1,0,1.5677776925507676,1,1,0,0,0,0,0,0,1,-1.342812533759457,-0.2583870908970869,0,1,0,1,0,0,0
1,0,1,1,-0.2639803751859618,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.7923935222177759,0,1,0,0,1,0,0
1,0,0,0,-0.5082147842175256,1,1,1,0,0,0,1,0,1,0.8141715043316587,-0.18423171957975212,1,0,0,0,0,0,0
0,0,0,0,-0.1825689055087738,1,1,1,1,0,0,0,1,1,0.9800933534155908,0.15802384034640848,1,0,0,0,1,0,0
0,0,1,0,-0.06045170099299184,1,0,0,0,1,0,1,1,1,0.9469089835988044,0.28088481057631226,1,0,1,0,0,1,0
0,1,0,0,-0.019745966154397852,1,1,0,0,0,0,1,1,1,1.0464620930491635,0.31598794492771337,1,0,0,0,1,0,0
1,0,0,0,-0.7931549280876836,0,0,0,0,0,0,0,1,1,-0.9777844657748066,-0.8130166136492241,0,0,0,0,0,1,0
0,0,0,0,-0.7117434584104956,1,1,0,0,0,0,0,0,1,-1.2764437941258842,-0.842854277847915,0,1,0,0,0,1,0
0,0,0,0,1.1200146093262338,0,0,1,1,1,0,0,0,0,-0.8450469865076611,0.054908383189167784,0,0,0,1,0,0,0
1,0,0,0,-1.2002122764736234,1,1,0,0,0,0,0,0,0,0.34959032689664926,-0.9025296062452969,1,0,0,0,0,1,0
1,0,0,0,0.8757802002946699,1,0,1,1,0,0,1,1,1,1.1791995723163091,1.3164272739426444,1,0,1,0,1,0,0
1,0,1,1,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.9858995503298744,0,1,0,1,0,0,1
1,0,0,0,-0.9559778674420595,1,0,0,0,0,0,0,0,0,0.21685284762950366,-0.713850259106516,1,0,0,0,0,1,0
1,0,1,1,-0.6303319887333076,1,1,1,0,1,0,1,1,1,1.3119370515834547,-0.24390704797713397,1,0,0,0,0,1,0
1,1,0,0,-0.7117434584104956,1,0,1,0,1,1,0,1,1,1.0464620930491635,-0.38300321784456076,1,0,0,0,0,0,1
1,0,1,1,-0.5489205190561197,1,1,0,0,0,0,0,0,0,-1.3096281639426706,-0.795903835652916,0,1,0,1,0,0,1
1,0,1,1,-1.1595065416350294,1,1,0,0,0,0,0,1,1,0.6814340250645132,-0.8415379103097375,1,0,0,0,0,1,0
1,0,0,1,-1.2816237461508113,1,0,0,0,0,0,1,0,1,0.48232780616379484,-0.9740522424862765,1,0,0,0,0,1,0
0,0,1,1,1.6084834273893616,0,0,1,0,1,1,1,1,0,-0.14817522035514671,0.9873353893982592,0,0,0,1,0,0,0
0,0,1,1,-0.30468611002455576,1,1,0,0,0,1,0,0,1,-0.31409706943907867,-0.3654516506688602,0,0,1,0,0,0,1
0,0,0,0,-0.9559778674420595,1,1,0,0,0,0,0,0,1,0.3827746967134356,-0.7085847889538058,1,0,0,0,0,1,0
1,0,0,0,-1.1188008067964355,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.9630825130014637,0,1,0,0,0,0,1
0,0,1,1,1.1607203441648277,0,0,1,0,1,0,0,0,0,-1.0441532054083793,-0.07979989488433388,0,0,0,0,0,0,0
1,0,1,0,1.5677776925507676,1,1,1,0,1,0,1,1,1,1.3119370515834547,2.2435888099990255,1,0,1,0,1,0,0
1,0,1,1,1.1200146093262338,1,0,0,0,0,0,0,0,1,-1.508734382843389,-0.5247321227883427,0,1,0,1,1,0,0
0,0,0,0,0.9164859351332638,1,0,1,0,1,1,0,0,1,-0.1813595901719331,0.3844390569129455,0,0,0,1,0,1,0
1,1,1,1,1.1200146093262338,1,0,1,1,1,1,0,1,1,0.31640595707986285,0.9465279957147554,0,0,1,0,1,0,0
1,0,0,0,-0.10115743583158582,1,0,1,1,1,1,1,1,0,0.6814340250645132,0.10142003620477423,0,0,1,0,0,0,0
1,0,1,0,0.346605647392948,1,1,1,1,1,1,1,1,1,1.6105963799345322,1.0070809024709222,1,0,0,0,0,0,0
1,0,0,0,-0.8745663977648716,1,0,1,0,0,1,0,0,1,-0.3472814392558651,-0.7379836639731042,0,0,1,0,0,0,1
0,1,0,0,0.22448844287716607,1,0,0,1,1,1,1,0,1,0.18366847781271725,0.08693999328482128,0,0,1,0,1,0,0
1,1,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-0.7123095072405154,-0.9714195074099214,0,0,0,0,0,1,0
0,0,1,1,1.6084834273893616,1,1,1,1,0,1,0,1,1,1.07964646286595,2.058858565474777,1,0,0,1,1,0,0
1,0,1,1,0.346605647392948,1,1,1,1,1,0,0,1,1,1.2123839421330955,0.7157248873542933,1,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,1,1,0,0,0,0,1,1,1,0.9469089835988044,-0.9679091939747814,1,0,0,0,0,1,0
0,0,0,1,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9902874421237996,0,1,0,0,0,0,1
0,0,1,1,0.590840056424512,1,1,0,1,0,0,1,1,1,1.1460152024995227,1.0750932252767618,1,0,0,0,0,1,0
1,1,0,0,-0.8745663977648716,1,0,0,1,0,0,1,1,1,1.013277723232377,-0.5172727067386699,1,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,0,0,0,0,0,0,0,0,1,-1.342812533759457,-0.9981856473528649,0,0,0,0,0,1,0
0,0,1,1,-1.1188008067964355,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.970980718230529,0,1,0,0,0,0,1
1,0,1,0,1.1200146093262338,0,0,1,1,1,0,0,1,0,-0.48001891852301065,0.2685987135533219,0,0,1,0,0,1,0
1,0,0,0,0.7129572609402939,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.5598352571397437,0,1,0,1,1,0,0
0,0,0,0,0.9571916699718578,1,1,1,1,0,0,0,0,1,0.7146183948812996,1.1510037533116668,1,0,0,0,0,1,0
1,0,0,0,0.22448844287716607,1,0,1,1,1,0,0,0,1,0.6150652854309404,0.40988882931771126,1,0,0,0,1,0,0
0,0,1,0,0.8757802002946699,1,1,1,1,1,0,1,1,0,1.4778589006673868,1.675795611865113,1,0,0,0,0,1,0
0,0,0,0,0.631545791263106,1,1,0,1,1,0,1,1,1,1.3783057912170276,1.2212100220144688,1,0,1,0,1,0,0
0,0,0,0,-1.1595065416350294,1,1,0,0,0,0,0,1,1,0.6814340250645132,-0.8604058450236155,1,0,0,0,0,1,0
0,0,1,0,-1.2816237461508113,1,0,0,0,1,0,0,0,0,0.34959032689664926,-0.9758073992038466,1,0,0,0,1,0,0
1,1,1,0,-0.1825689055087738,1,1,0,1,1,1,1,1,1,1.5110432704841732,0.3971639431153284,1,0,0,0,0,1,0
0,0,0,0,-0.9152721326034655,1,1,1,0,0,0,1,1,0,1.1128308326827363,-0.5664170948306314,1,0,0,0,0,1,0
0,0,1,1,-0.5896262538947137,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.8586506883060455,0,1,1,0,0,0,0
0,0,1,1,1.4049547531963917,1,1,1,0,0,1,1,1,0,1.3119370515834547,2.012346912459171,1,0,0,1,0,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.9780013451008092,1,0,0,0,0,1,0
0,0,1,1,1.3642490183577978,1,0,1,1,1,1,0,0,0,0.01774662872878528,0.789002680312843,0,0,0,1,0,0,1
0,0,1,0,-0.9559778674420595,1,0,1,1,0,1,1,0,1,0.11729973817914446,-0.7485146042785246,0,0,0,0,0,0,1
0,0,1,1,1.4456604880349857,1,1,0,1,0,0,1,1,1,1.2123839421330955,1.9618861568290316,1,0,1,0,1,0,0
1,0,1,0,0.9978974048104517,1,1,0,1,1,1,1,0,0,0.31640595707986285,0.9079145479282142,0,0,1,0,0,0,0
1,0,1,1,-0.7524491932490895,1,1,0,0,0,1,1,0,1,0.8805402439652316,-0.43785186526862496,1,0,0,0,0,1,0
0,1,1,1,1.3642490183577978,1,1,1,1,1,1,1,1,1,1.7101494893848914,2.4410439407256566,1,0,1,0,0,1,0
1,0,0,0,0.1023712383613841,1,1,0,0,0,0,0,0,0,-1.3759969035762434,-0.6590016116824519,0,1,0,1,0,0,0
0,1,0,0,-1.2002122764736234,1,1,0,0,0,0,0,0,1,0.3827746967134356,-0.9073562872186145,1,0,0,0,0,1,0
0,0,1,0,-0.4268033145403377,1,0,1,0,0,1,0,0,1,-0.2809126996222923,-0.4418009678831576,0,0,1,0,1,0,0
1,0,0,1,0.18378270803857208,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.6774307572169374,0,1,1,0,0,0,0
0,0,0,1,-0.22327464034736777,1,1,0,0,0,0,0,0,1,-1.3096281639426706,-0.6629507142969845,0,1,0,1,1,0,0
0,0,0,0,-0.9966836022806536,0,0,1,0,0,0,0,0,1,-1.1437063148587385,-0.909550233115577,0,0,0,0,0,1,0
0,0,1,0,1.4049547531963917,1,1,0,0,0,0,0,0,0,-1.342812533759457,-0.31411331667993614,0,1,0,1,1,0,0
0,0,1,0,0.8350744654560759,1,1,1,0,1,0,0,1,0,0.9469089835988044,1.1979541955066657,1,0,0,0,0,1,0
1,0,1,1,1.6084834273893616,1,1,1,1,1,1,0,1,0,1.411490161033814,2.3515309481295836,1,0,0,1,1,0,0
0,0,0,1,-1.2002122764736234,1,1,0,0,1,0,0,1,0,0.8805402439652316,-0.8959477685544092,1,0,0,0,0,1,0
1,0,0,0,-1.0780950719578415,1,0,1,0,0,0,0,0,1,-0.5132032883397971,-0.8709367853290358,0,0,0,0,0,1,0
1,1,1,0,1.5677776925507676,1,1,1,1,1,1,0,0,1,1.0464620930491635,1.9601310001114616,1,0,0,1,1,0,0
0,0,1,0,1.2421318138420157,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.46593437274974586,0,1,0,1,0,0,1
0,0,0,0,0.8757802002946699,1,0,1,1,0,1,1,1,1,1.3451214214002412,1.467370751653669,1,0,1,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.679125137423729,-0.9894098637650145,0,0,0,0,0,0,1
1,0,1,1,1.1607203441648277,1,1,1,1,1,1,0,1,1,0.48232780616379484,1.1062472570136304,0,0,1,0,0,1,0
1,0,0,0,-0.7931549280876836,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.906917498039222,0,1,0,0,1,0,0
0,0,0,0,-0.4268033145403377,1,1,0,0,0,0,0,0,1,-1.342812533759457,-0.7923935222177759,0,1,0,0,1,0,0
0,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,1,-1.508734382843389,-0.9828280260741269,0,1,0,0,0,0,1
1,0,1,1,-0.3453918448631497,0,0,1,1,1,0,1,1,0,-0.24772832980550588,-0.40889177942871907,0,0,1,0,0,1,0
1,1,1,0,1.5677776925507676,1,1,1,1,1,1,0,1,1,0.581880915614154,1.5498631173794615,0,0,0,1,0,0,0
0,0,0,0,1.5270719577121736,1,1,1,0,0,1,1,1,1,1.3119370515834547,2.1725049629374382,1,0,0,1,1,0,0
1,1,0,0,-0.30468611002455576,1,1,0,1,0,0,0,1,1,0.8141715043316587,-0.049084652326857936,1,0,0,0,0,1,0
1,0,1,1,1.6084834273893616,1,1,0,1,0,1,1,1,1,0.44914343634700843,1.5055454102608177,0,0,0,1,0,1,0
1,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.9780013451008092,1,0,0,0,0,1,0
1,0,1,1,0.9571916699718578,1,1,0,0,1,0,1,1,1,1.1460152024995227,1.4112057366914272,1,0,1,0,1,0,0
1,0,0,1,-0.2639803751859618,1,0,0,1,1,1,1,1,1,1.3451214214002412,0.18259603439238925,1,0,0,1,0,1,0
0,0,1,0,0.590840056424512,1,1,0,1,0,0,0,0,1,0.44914343634700843,0.5928639171243895,1,0,1,0,0,1,0
0,1,0,0,0.9978974048104517,1,1,0,1,1,0,1,1,1,0.48232780616379484,0.9386297904856902,0,0,0,1,0,0,0
1,0,1,1,1.5270719577121736,1,1,1,1,1,1,1,0,0,0.5155121759805812,1.4559622329894637,0,0,0,1,0,1,0
0,0,1,1,1.6084834273893616,1,1,1,1,1,1,1,1,1,1.577412010117746,2.55688428408528,1,0,0,1,1,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0.21685284762950366,-0.9775625559214167,1,0,0,0,0,0,1
0,0,1,1,-0.7931549280876836,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9130605465507172,0,1,1,0,0,0,1
0,0,1,0,0.8350744654560759,1,0,0,1,0,0,1,1,1,0.9800933534155908,1.1268703484450784,1,0,1,0,0,0,0
0,0,1,1,0.26519417771576004,1,0,1,1,1,0,0,0,0,-0.1813595901719331,0.019366459658374188,0,0,1,0,0,1,0
1,0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.15048410799593087,-0.9784401342802017,1,0,0,0,0,1,0
0,1,1,0,1.2828375486806096,1,1,0,0,1,1,1,1,0,1.245568311949882,1.8600870672099685,1,0,0,1,0,1,0
0,1,1,0,0.631545791263106,1,1,0,0,1,0,0,1,1,0.8805402439652316,0.9087921262869992,1,0,0,0,1,0,0
0,0,0,1,-1.2816237461508113,0,0,0,0,0,0,0,0,0,-1.342812533759457,-0.9981856473528649,0,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,1,0.48232780616379484,-0.9740522424862765,1,0,0,0,0,1,0
1,1,1,0,-1.2816237461508113,1,1,0,0,1,0,1,1,1,1.1791995723163091,-0.9648376697190337,1,0,0,0,0,1,0
0,0,1,0,1.3235432835192036,1,1,0,1,0,0,0,1,1,0.8473558741484452,1.5937420353187128,1,0,0,0,0,1,0
0,0,0,0,-1.1595065416350294,1,0,1,1,0,1,0,1,1,0.9800933534155908,-0.8507524830769803,1,0,0,0,0,0,1
1,0,1,0,0.9164859351332638,1,0,1,0,0,0,1,1,1,0.9800933534155908,1.3063351228166165,1,0,1,0,0,1,0
0,0,1,0,0.6722515261016999,1,1,1,0,0,0,0,0,1,-0.31409706943907867,0.14661532168220312,0,0,1,0,0,1,0
1,0,1,1,-0.06045170099299184,1,0,0,0,0,0,0,0,1,-1.508734382843389,-0.7199933076180112,0,1,0,0,0,0,1
1,0,1,1,1.6084834273893616,1,1,1,1,1,1,1,1,1,1.7101494893848914,2.710899286052052,1,0,0,1,0,0,0
1,0,1,1,-0.10115743583158582,1,1,0,0,1,0,1,1,1,1.1791995723163091,0.32783525277131126,1,0,0,0,0,1,0
1,0,1,0,1.6084834273893616,0,0,0,1,1,0,1,1,1,-0.3472814392558651,0.7187964116100408,0,0,0,1,0,1,0
1,0,0,1,-0.9559778674420595,1,0,1,0,1,1,0,1,0,0.9469089835988044,-0.6269700015867983,1,0,0,0,0,0,0
1,0,0,0,-0.9966836022806536,1,1,0,0,1,0,1,1,1,1.1460152024995227,-0.648909460556424,1,0,0,0,0,1,0
1,0,1,1,1.0793088744876398,1,1,0,1,1,0,1,1,1,1.3783057912170276,1.73634851862128,1,0,1,0,0,1,0
1,0,0,0,-0.4268033145403377,1,0,0,1,0,0,0,1,1,0.6482496552477268,-0.19476265988517244,1,0,0,0,0,0,1
0,1,0,0,1.2014260790034217,1,1,0,1,1,1,1,1,1,1.5110432704841732,2.086063494597113,1,0,1,0,0,0,0
1,1,1,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6127563977901562,-0.9885322854062295,0,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,1,0,0,0,0,1,0.31640595707986285,-0.9762461883832392,1,0,0,0,0,1,0
1,0,1,1,1.5677776925507676,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.4268821357838121,0,1,0,1,0,0,0
1,0,0,0,-0.38609757970174374,1,1,0,0,0,0,0,0,0,-1.342812533759457,-0.7388612423318893,0,1,1,0,1,0,0
1,0,0,0,1.4049547531963917,1,1,1,0,1,1,1,1,1,0.6814340250645132,1.4985247833905375,0,0,0,1,0,0,1
0,0,0,0,-0.2639803751859618,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.8081899326759064,0,1,1,0,1,0,0
0,0,1,1,1.2014260790034217,1,1,0,0,1,0,1,0,1,0.8141715043316587,1.365571662034606,1,0,0,1,1,0,0
1,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9889710745856221,0,1,0,0,0,0,1
0,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.679125137423729,-0.9894098637650145,0,0,0,0,0,1,0
1,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9937977555589397,0,1,1,0,0,0,1
0,1,1,0,1.5677776925507676,0,0,0,1,1,0,1,1,1,-0.4136501788894379,0.6433246727545285,0,0,0,0,0,0,0
0,0,1,1,-0.7931549280876836,1,0,0,0,1,0,1,1,1,1.0464620930491635,-0.4988435612041844,1,0,0,0,0,0,1
1,0,1,1,1.5677776925507676,1,1,1,1,1,1,0,0,1,1.013277723232377,1.9618861568290316,1,0,1,0,1,0,0
1,0,0,0,1.6084834273893616,1,1,0,1,1,1,1,1,1,1.4446745308506004,2.416471746679676,1,0,0,1,1,0,0
0,0,1,0,0.14307697319997809,1,0,1,0,0,0,1,1,1,0.9469089835988044,0.4682477901769156,1,0,0,0,0,1,0
0,1,1,0,-0.5489205190561197,1,0,1,0,1,0,1,0,0,0.050930998545571676,-0.4444337029595127,0,0,0,0,0,0,0
0,0,1,0,0.8757802002946699,1,0,1,1,0,0,1,1,1,0.31640595707986285,0.8302488631757393,0,0,0,1,0,0,0
1,1,1,0,1.4049547531963917,1,1,1,1,1,1,0,1,1,1.3451214214002412,2.0781652893680476,1,0,1,0,1,0,0
1,0,1,1,1.1200146093262338,1,1,1,1,0,0,1,0,0,0.9800933534155908,1.5410873337916113,1,0,1,0,0,0,0
0,0,1,1,1.0386031396490458,0,0,1,1,1,0,1,0,0,-0.48001891852301065,0.272109026988462,0,0,1,0,0,0,1
1,0,1,1,-0.10115743583158582,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.7458818692021695,0,1,0,1,0,0,1
1,0,0,0,1.6084834273893616,1,1,1,1,0,0,0,0,0,-0.1813595901719331,0.8627192624507853,0,0,0,1,0,0,0
1,0,1,1,1.3235432835192036,1,1,1,0,1,0,1,1,1,1.3119370515834547,1.9421406437563684,1,0,0,1,1,0,0
1,1,1,0,0.631545791263106,1,0,0,1,0,0,0,1,1,-0.2145439599887195,0.21506643366743525,0,0,1,0,0,0,0
1,1,0,0,-1.1595065416350294,1,1,0,0,0,0,0,0,1,0.31640595707986285,-0.8678652610732883,1,0,0,0,0,1,0
1,0,1,1,-1.1188008067964355,1,0,0,0,0,0,1,0,1,0.5155121759805812,-0.8525076397945504,1,0,0,0,0,1,0
0,0,1,0,1.1607203441648277,0,0,1,0,1,1,1,1,1,-0.08180648072157391,0.6490289320866311,0,0,0,1,0,0,1
0,0,0,0,-0.9559778674420595,1,0,0,0,0,1,1,0,0,0.7146183948812996,-0.6708489195260496,1,0,0,0,0,1,0
1,1,0,0,-1.2816237461508113,1,1,0,0,0,0,1,0,1,0.6814340250645132,-0.9714195074099214,1,0,0,0,0,1,0
0,0,1,1,-0.38609757970174374,1,0,0,1,1,1,0,0,0,0.7146183948812996,-0.1574655796368088,1,0,1,0,0,0,1
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.508734382843389,-1.0003795932498274,0,1,0,0,0,0,1
1,0,0,0,-0.1825689055087738,0,0,0,0,1,0,0,0,1,-1.176890684675525,-0.6620731359381994,0,0,0,0,0,0,1
0,0,0,0,-0.8338606629262776,1,0,0,0,1,0,1,1,0,1.013277723232377,-0.48919019925754903,1,0,1,0,0,1,0
0,0,1,0,1.6084834273893616,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.4365354977304474,0,1,0,1,1,0,0
1,0,1,1,-1.2816237461508113,1,0,0,1,0,0,0,0,1,0.31640595707986285,-0.9762461883832392,1,0,0,0,0,1,0
